date,city,latitude,longitude,temperature_c,humidity_percent,wind_speed_mps,day_of_week,hour,is_weekend,day_of_year,pm25
24/11/2022,Honolulu,21.3069,-157.8583,7.51,31,3.7,3,0,0,328,6.19
25/11/2022,Honolulu,21.3069,-157.8583,21.51,75,9.4,4,0,0,329,8.3
26/11/2022,Honolulu,21.3069,-157.8583,3.71,45.5,4.7,5,0,1,330,6.9
27/11/2022,Honolulu,21.3069,-157.8583,21.12,43.2,5.7,6,0,1,331,6.45
28/11/2022,Honolulu,21.3069,-157.8583,22.35,57.3,4,0,0,0,332,10.95
29/11/2022,Honolulu,21.3069,-157.8583,7.45,32.9,8.1,1,0,0,333,5.19
30/11/2022,Honolulu,21.3069,-157.8583,21.95,64.1,7.3,2,0,0,334,10.4
01/12/2022,Honolulu,21.3069,-157.8583,12.17,85.9,5.1,3,0,0,335,6.88
02/12/2022,Honolulu,21.3069,-157.8583,10.43,64.7,5.9,4,0,0,336,10.36
03/12/2022,Honolulu,21.3069,-157.8583,3.81,48.1,1.7,5,0,1,337,13.38
04/12/2022,Honolulu,21.3069,-157.8583,14.12,76.5,4.2,6,0,1,338,12.86
05/12/2022,Honolulu,21.3069,-157.8583,10.59,81,8.1,0,0,0,339,11.34
06/12/2022,Honolulu,21.3069,-157.8583,16.25,78.5,9.1,1,0,0,340,7.89
07/12/2022,Honolulu,21.3069,-157.8583,3.98,49.6,1.9,2,0,0,341,14.66
08/12/2022,Honolulu,21.3069,-157.8583,17.88,73.9,4.3,3,0,0,342,11.07
09/12/2022,Honolulu,21.3069,-157.8583,19.21,59.2,3.9,4,0,0,343,15.18
10/12/2022,Honolulu,21.3069,-157.8583,12.45,41,6.7,5,0,1,344,14.22
11/12/2022,Honolulu,21.3069,-157.8583,8.3,80.2,4.5,6,0,1,345,15.54
12/12/2022,Honolulu,21.3069,-157.8583,9.8,52.6,6.9,0,0,0,346,14.91
13/12/2022,Honolulu,21.3069,-157.8583,19.32,87.7,9.7,1,0,0,347,12.69
14/12/2022,Honolulu,21.3069,-157.8583,22.45,35.1,1,2,0,0,348,7.16
15/12/2022,Honolulu,21.3069,-157.8583,16.03,38.4,1.9,3,0,0,349,8.89
16/12/2022,Honolulu,21.3069,-157.8583,9.31,64.2,4.5,4,0,0,350,6.82
17/12/2022,Honolulu,21.3069,-157.8583,20.28,60.4,5.7,5,0,1,351,7.57
18/12/2022,Honolulu,21.3069,-157.8583,16.55,71.5,2.5,6,0,1,352,7.35
19/12/2022,Honolulu,21.3069,-157.8583,11.35,43.7,0.7,0,0,0,353,14.13
20/12/2022,Honolulu,21.3069,-157.8583,18.78,37.1,6.7,1,0,0,354,11.26
21/12/2022,Honolulu,21.3069,-157.8583,12.85,77.5,3.2,2,0,0,355,11.41
22/12/2022,Honolulu,21.3069,-157.8583,17.49,40.2,0.5,3,0,0,356,13.26
23/12/2022,Honolulu,21.3069,-157.8583,7.73,47.1,4,4,0,0,357,8.68
24/12/2022,Honolulu,21.3069,-157.8583,9.67,69.2,6,5,0,1,358,15.63
25/12/2022,Honolulu,21.3069,-157.8583,22.01,74.6,9.4,6,0,1,359,14.78
26/12/2022,Honolulu,21.3069,-157.8583,6.92,39,4.2,0,0,0,360,13.1
27/12/2022,Honolulu,21.3069,-157.8583,14.84,35.7,2.8,1,0,0,361,11.94
28/12/2022,Honolulu,21.3069,-157.8583,4.09,48.5,8.5,2,0,0,362,7.2
29/12/2022,Honolulu,21.3069,-157.8583,16.24,75,4.3,3,0,0,363,8.38
30/12/2022,Honolulu,21.3069,-157.8583,18.04,72.3,5.3,4,0,0,364,8.83
31/12/2022,Honolulu,21.3069,-157.8583,17.88,38.1,1.5,5,0,1,365,9.67
01/01/2023,Honolulu,21.3069,-157.8583,10.7,79.8,0.7,6,0,1,1,14.09
02/01/2023,Honolulu,21.3069,-157.8583,17.79,72.6,2.8,0,0,0,2,9.8
03/01/2023,Honolulu,21.3069,-157.8583,10.77,59.9,2.6,1,0,0,3,9.66
04/01/2023,Honolulu,21.3069,-157.8583,17.64,56.1,8.3,2,0,0,4,15.83
05/01/2023,Honolulu,21.3069,-157.8583,8.21,86.3,5.7,3,0,0,5,15.14
06/01/2023,Honolulu,21.3069,-157.8583,19.98,74.6,5.8,4,0,0,6,9.43
07/01/2023,Honolulu,21.3069,-157.8583,9.54,51.7,4.6,5,0,1,7,10.87
08/01/2023,Honolulu,21.3069,-157.8583,20.45,50.8,2.2,6,0,1,8,10.51
09/01/2023,Honolulu,21.3069,-157.8583,7.92,57.3,8.4,0,0,0,9,15.75
10/01/2023,Honolulu,21.3069,-157.8583,21.27,81,7.1,1,0,0,10,15.8
11/01/2023,Honolulu,21.3069,-157.8583,24.49,59.5,6.4,2,0,0,11,13.04
12/01/2023,Honolulu,21.3069,-157.8583,21.9,81.7,6.5,3,0,0,12,14.84
13/01/2023,Honolulu,21.3069,-157.8583,10.56,88.5,3.6,4,0,0,13,9.78
14/01/2023,Honolulu,21.3069,-157.8583,12.09,45.3,4.3,5,0,1,14,14.15
15/01/2023,Honolulu,21.3069,-157.8583,11.16,33,9.4,6,0,1,15,13.88
16/01/2023,Honolulu,21.3069,-157.8583,7,78.4,3.6,0,0,0,16,7.62
17/01/2023,Honolulu,21.3069,-157.8583,12.65,41.6,7.1,1,0,0,17,15.18
18/01/2023,Honolulu,21.3069,-157.8583,5.93,82.3,3,2,0,0,18,11.23
19/01/2023,Honolulu,21.3069,-157.8583,16.31,74.9,5.8,3,0,0,19,15.05
20/01/2023,Honolulu,21.3069,-157.8583,7.68,74.3,4.7,4,0,0,20,10.32
21/01/2023,Honolulu,21.3069,-157.8583,8.79,73,4.7,5,0,1,21,16.83
22/01/2023,Honolulu,21.3069,-157.8583,11.78,68.1,6.2,6,0,1,22,8.46
23/01/2023,Honolulu,21.3069,-157.8583,18.47,37.7,8.2,0,0,0,23,15.14
24/01/2023,Honolulu,21.3069,-157.8583,20.5,88.7,1.7,1,0,0,24,13.19
25/01/2023,Honolulu,21.3069,-157.8583,14.96,55.7,7.9,2,0,0,25,11.54
26/01/2023,Honolulu,21.3069,-157.8583,11.17,36.6,9.4,3,0,0,26,8.78
27/01/2023,Honolulu,21.3069,-157.8583,22.78,67.3,4,4,0,0,27,10.77
28/01/2023,Honolulu,21.3069,-157.8583,10.81,73.2,1.3,5,0,1,28,15.95
29/01/2023,Honolulu,21.3069,-157.8583,15.87,61.8,3.3,6,0,1,29,9.22
30/01/2023,Honolulu,21.3069,-157.8583,13.38,42.1,6.2,0,0,0,30,14.75
31/01/2023,Honolulu,21.3069,-157.8583,15.07,38.8,9.1,1,0,0,31,14.79
01/02/2023,Honolulu,21.3069,-157.8583,25.06,45.9,0.5,2,0,0,32,12.31
02/02/2023,Honolulu,21.3069,-157.8583,21.53,83.5,1.4,3,0,0,33,12.67
03/02/2023,Honolulu,21.3069,-157.8583,12.22,60.7,7.2,4,0,0,34,14.02
04/02/2023,Honolulu,21.3069,-157.8583,23.27,34.5,4.5,5,0,1,35,11.52
05/02/2023,Honolulu,21.3069,-157.8583,15.57,63.9,1.8,6,0,1,36,11.27
06/02/2023,Honolulu,21.3069,-157.8583,7.93,34,5.3,0,0,0,37,15.47
07/02/2023,Honolulu,21.3069,-157.8583,17.15,55.7,9.6,1,0,0,38,12.05
08/02/2023,Honolulu,21.3069,-157.8583,7.97,51.6,6.5,2,0,0,39,13.52
09/02/2023,Honolulu,21.3069,-157.8583,25.16,56.3,1.5,3,0,0,40,9.86
10/02/2023,Honolulu,21.3069,-157.8583,19.14,60.1,2.7,4,0,0,41,14.87
11/02/2023,Honolulu,21.3069,-157.8583,7.99,86.4,5.4,5,0,1,42,8.8
12/02/2023,Honolulu,21.3069,-157.8583,10.5,60.1,7.8,6,0,1,43,14.44
13/02/2023,Honolulu,21.3069,-157.8583,15.15,47,3.8,0,0,0,44,11.94
14/02/2023,Honolulu,21.3069,-157.8583,6.98,63.9,0.8,1,0,0,45,13.22
15/02/2023,Honolulu,21.3069,-157.8583,16.81,84.1,6.7,2,0,0,46,13.95
16/02/2023,Honolulu,21.3069,-157.8583,25.94,57,8.5,3,0,0,47,8.97
17/02/2023,Honolulu,21.3069,-157.8583,20.77,36.2,8.9,4,0,0,48,10.38
18/02/2023,Honolulu,21.3069,-157.8583,13.82,62.2,1.5,5,0,1,49,9.11
19/02/2023,Honolulu,21.3069,-157.8583,17.21,33.7,3.5,6,0,1,50,15.19
20/02/2023,Honolulu,21.3069,-157.8583,12.4,42.4,8.9,0,0,0,51,10.67
21/02/2023,Honolulu,21.3069,-157.8583,18.37,77.4,2.2,1,0,0,52,16.39
22/02/2023,Honolulu,21.3069,-157.8583,9.61,68.1,3.2,2,0,0,53,15.06
23/02/2023,Honolulu,21.3069,-157.8583,25.99,35.3,9.9,3,0,0,54,13.16
24/02/2023,Honolulu,21.3069,-157.8583,8.18,36.3,9,4,0,0,55,12.35
25/02/2023,Honolulu,21.3069,-157.8583,10.21,86.1,6.9,5,0,1,56,16.91
26/02/2023,Honolulu,21.3069,-157.8583,7.19,62.9,5.8,6,0,1,57,15.52
27/02/2023,Honolulu,21.3069,-157.8583,24.08,82.9,7.5,0,0,0,58,13.1
28/02/2023,Honolulu,21.3069,-157.8583,15.01,43.1,9.9,1,0,0,59,8.87
01/03/2023,Honolulu,21.3069,-157.8583,19.77,40.2,4.9,2,0,0,60,13.75
02/03/2023,Honolulu,21.3069,-157.8583,14.81,69.4,9.7,3,0,0,61,18.29
03/03/2023,Honolulu,21.3069,-157.8583,20.33,46,6.6,4,0,0,62,17.45
04/03/2023,Honolulu,21.3069,-157.8583,27.59,49.1,7.9,5,0,1,63,11.37
05/03/2023,Honolulu,21.3069,-157.8583,23.49,49.2,6.5,6,0,1,64,10.22
06/03/2023,Honolulu,21.3069,-157.8583,17.31,46,4.4,0,0,0,65,16.87
07/03/2023,Honolulu,21.3069,-157.8583,21.95,59.1,7.1,1,0,0,66,14.68
08/03/2023,Honolulu,21.3069,-157.8583,8.92,81,7.5,2,0,0,67,12.21
09/03/2023,Honolulu,21.3069,-157.8583,12.18,67,0.8,3,0,0,68,15.01
10/03/2023,Honolulu,21.3069,-157.8583,22.72,85.2,7.7,4,0,0,69,9.16
11/03/2023,Honolulu,21.3069,-157.8583,12.18,55.7,4.5,5,0,1,70,17.29
12/03/2023,Honolulu,21.3069,-157.8583,11.9,83.6,3.1,6,0,1,71,19.03
13/03/2023,Honolulu,21.3069,-157.8583,16.54,50.2,3.4,0,0,0,72,16.19
14/03/2023,Honolulu,21.3069,-157.8583,14.74,80.8,6.1,1,0,0,73,17.11
15/03/2023,Honolulu,21.3069,-157.8583,19.78,57.6,1.9,2,0,0,74,10.53
16/03/2023,Honolulu,21.3069,-157.8583,15.71,42.1,9.5,3,0,0,75,16.14
17/03/2023,Honolulu,21.3069,-157.8583,18.9,67.8,4,4,0,0,76,18.34
18/03/2023,Honolulu,21.3069,-157.8583,25.22,84.2,8.4,5,0,1,77,10.71
19/03/2023,Honolulu,21.3069,-157.8583,17.27,79.8,7.6,6,0,1,78,16.08
20/03/2023,Honolulu,21.3069,-157.8583,25.69,67.2,1.4,0,0,0,79,9.09
21/03/2023,Honolulu,21.3069,-157.8583,18.98,47.7,9,1,0,0,80,14.16
22/03/2023,Honolulu,21.3069,-157.8583,16.73,59.4,1.1,2,0,0,81,15.23
23/03/2023,Honolulu,21.3069,-157.8583,18.46,50.6,1.4,3,0,0,82,16.58
24/03/2023,Honolulu,21.3069,-157.8583,26.68,87.7,1,4,0,0,83,10.83
25/03/2023,Honolulu,21.3069,-157.8583,21.99,53.6,5.8,5,0,1,84,13.75
26/03/2023,Honolulu,21.3069,-157.8583,16.32,39.9,5.4,6,0,1,85,10.91
27/03/2023,Honolulu,21.3069,-157.8583,19.99,49.8,7.3,0,0,0,86,14.6
28/03/2023,Honolulu,21.3069,-157.8583,8.17,76,3.4,1,0,0,87,11.74
29/03/2023,Honolulu,21.3069,-157.8583,25.25,67.1,7.8,2,0,0,88,14.93
30/03/2023,Honolulu,21.3069,-157.8583,25.65,36.9,2.6,3,0,0,89,15.81
31/03/2023,Honolulu,21.3069,-157.8583,27.59,79.2,8.1,4,0,0,90,13.13
01/04/2023,Honolulu,21.3069,-157.8583,19.16,54.8,6.8,5,0,1,91,12.06
02/04/2023,Honolulu,21.3069,-157.8583,20.48,48.9,9,6,0,1,92,14.73
03/04/2023,Honolulu,21.3069,-157.8583,16.43,69.2,8,0,0,0,93,14.29
04/04/2023,Honolulu,21.3069,-157.8583,16.18,30.9,0.5,1,0,0,94,16.25
05/04/2023,Honolulu,21.3069,-157.8583,13.27,88.5,8.5,2,0,0,95,11.37
06/04/2023,Honolulu,21.3069,-157.8583,23.74,51.5,7,3,0,0,96,15.13
07/04/2023,Honolulu,21.3069,-157.8583,18.06,71,1.2,4,0,0,97,11.17
08/04/2023,Honolulu,21.3069,-157.8583,13.98,87.7,7.5,5,0,1,98,17.63
09/04/2023,Honolulu,21.3069,-157.8583,21.99,76,4.6,6,0,1,99,17.02
10/04/2023,Honolulu,21.3069,-157.8583,16.84,37.5,5.6,0,0,0,100,13.39
11/04/2023,Honolulu,21.3069,-157.8583,19.88,83.7,8.8,1,0,0,101,14.42
12/04/2023,Honolulu,21.3069,-157.8583,27.79,55.8,3.6,2,0,0,102,15.32
13/04/2023,Honolulu,21.3069,-157.8583,25.34,33.3,5.8,3,0,0,103,10.64
14/04/2023,Honolulu,21.3069,-157.8583,26.97,53.6,1.7,4,0,0,104,13.49
15/04/2023,Honolulu,21.3069,-157.8583,11.44,54.5,1.6,5,0,1,105,11.96
16/04/2023,Honolulu,21.3069,-157.8583,27.5,64.9,3.3,6,0,1,106,9.89
17/04/2023,Honolulu,21.3069,-157.8583,20.63,42,3.9,0,0,0,107,12.24
18/04/2023,Honolulu,21.3069,-157.8583,9.31,32.2,2.7,1,0,0,108,9.88
19/04/2023,Honolulu,21.3069,-157.8583,11.04,78,5.9,2,0,0,109,15.1
20/04/2023,Honolulu,21.3069,-157.8583,22.26,66.5,8.6,3,0,0,110,13.41
21/04/2023,Honolulu,21.3069,-157.8583,12.01,74.6,10,4,0,0,111,10.25
22/04/2023,Honolulu,21.3069,-157.8583,13.59,54.1,4.2,5,0,1,112,15.99
23/04/2023,Honolulu,21.3069,-157.8583,23.54,52.2,7.2,6,0,1,113,13.9
24/04/2023,Honolulu,21.3069,-157.8583,12.69,58.4,2.4,0,0,0,114,18.37
25/04/2023,Honolulu,21.3069,-157.8583,23.34,37,2.1,1,0,0,115,18.57
26/04/2023,Honolulu,21.3069,-157.8583,21.47,35.6,8.5,2,0,0,116,15.83
27/04/2023,Honolulu,21.3069,-157.8583,15.45,71.5,6.9,3,0,0,117,12.99
28/04/2023,Honolulu,21.3069,-157.8583,23.27,89,1.7,4,0,0,118,10.85
29/04/2023,Honolulu,21.3069,-157.8583,22.21,37.9,8.4,5,0,1,119,11.51
30/04/2023,Honolulu,21.3069,-157.8583,24.26,65.4,4.6,6,0,1,120,15.54
01/05/2023,Honolulu,21.3069,-157.8583,11.71,53.3,4.4,0,0,0,121,14.42
02/05/2023,Honolulu,21.3069,-157.8583,17.91,47.6,3.8,1,0,0,122,16.67
03/05/2023,Honolulu,21.3069,-157.8583,9.22,61.1,6.7,2,0,0,123,17.02
04/05/2023,Honolulu,21.3069,-157.8583,13.35,88.4,9,3,0,0,124,11.83
05/05/2023,Honolulu,21.3069,-157.8583,16.67,38.8,2.1,4,0,0,125,12.13
06/05/2023,Honolulu,21.3069,-157.8583,25.46,67.3,5.1,5,0,1,126,18.54
07/05/2023,Honolulu,21.3069,-157.8583,20.55,61.9,0.6,6,0,1,127,15.62
08/05/2023,Honolulu,21.3069,-157.8583,16.22,57.4,5,0,0,0,128,11.62
09/05/2023,Honolulu,21.3069,-157.8583,15.44,49.3,5.4,1,0,0,129,10.12
10/05/2023,Honolulu,21.3069,-157.8583,22.01,36.1,6.6,2,0,0,130,16.35
11/05/2023,Honolulu,21.3069,-157.8583,23.08,30.4,8.7,3,0,0,131,10.38
12/05/2023,Honolulu,21.3069,-157.8583,19.14,57.4,5.9,4,0,0,132,15.01
13/05/2023,Honolulu,21.3069,-157.8583,25.34,61.7,1.8,5,0,1,133,15.68
14/05/2023,Honolulu,21.3069,-157.8583,16.3,65.5,4.8,6,0,1,134,15.83
15/05/2023,Honolulu,21.3069,-157.8583,22.55,85.6,4.1,0,0,0,135,15.02
16/05/2023,Honolulu,21.3069,-157.8583,19.62,63.4,5.4,1,0,0,136,17.39
17/05/2023,Honolulu,21.3069,-157.8583,10.46,84.3,6.7,2,0,0,137,12.52
18/05/2023,Honolulu,21.3069,-157.8583,24.3,36.9,9.9,3,0,0,138,15.94
19/05/2023,Honolulu,21.3069,-157.8583,21.15,64.6,7.1,4,0,0,139,14.32
20/05/2023,Honolulu,21.3069,-157.8583,10.86,35.2,8.6,5,0,1,140,16.89
21/05/2023,Honolulu,21.3069,-157.8583,13.03,30.9,7.1,6,0,1,141,14.2
22/05/2023,Honolulu,21.3069,-157.8583,20.12,65.2,1.5,0,0,0,142,17.78
23/05/2023,Honolulu,21.3069,-157.8583,24.08,65.4,3.1,1,0,0,143,17.45
24/05/2023,Honolulu,21.3069,-157.8583,23.28,88.2,0.9,2,0,0,144,14.68
25/05/2023,Honolulu,21.3069,-157.8583,25.07,70.1,3.1,3,0,0,145,19.02
26/05/2023,Honolulu,21.3069,-157.8583,12.87,35.8,2.6,4,0,0,146,12.46
27/05/2023,Honolulu,21.3069,-157.8583,24.51,33.5,6.5,5,0,1,147,15.37
28/05/2023,Honolulu,21.3069,-157.8583,7.79,36.5,1,6,0,1,148,10.03
29/05/2023,Honolulu,21.3069,-157.8583,8.94,67.9,4.1,0,0,0,149,18.59
30/05/2023,Honolulu,21.3069,-157.8583,8.5,77,8.9,1,0,0,150,12.48
31/05/2023,Honolulu,21.3069,-157.8583,26.01,66.7,6.1,2,0,0,151,15.45
01/06/2023,Honolulu,21.3069,-157.8583,21.36,68.2,3.3,3,0,0,152,9.76
02/06/2023,Honolulu,21.3069,-157.8583,17.19,83.9,6.5,4,0,0,153,9.43
03/06/2023,Honolulu,21.3069,-157.8583,22.12,34.3,8,5,0,1,154,13.66
04/06/2023,Honolulu,21.3069,-157.8583,8.82,52.1,6.7,6,0,1,155,11.97
05/06/2023,Honolulu,21.3069,-157.8583,10.85,82,1.4,0,0,0,156,14.11
06/06/2023,Honolulu,21.3069,-157.8583,12.09,42.4,8.1,1,0,0,157,16.95
07/06/2023,Honolulu,21.3069,-157.8583,14.11,89.5,9.3,2,0,0,158,14.08
08/06/2023,Honolulu,21.3069,-157.8583,10.48,70.9,6.8,3,0,0,159,17.67
09/06/2023,Honolulu,21.3069,-157.8583,14.87,80.1,4.8,4,0,0,160,12.6
10/06/2023,Honolulu,21.3069,-157.8583,19.68,54.8,8.2,5,0,1,161,14.95
11/06/2023,Honolulu,21.3069,-157.8583,21.7,71.9,7.5,6,0,1,162,9.02
12/06/2023,Honolulu,21.3069,-157.8583,13.58,42.9,4.3,0,0,0,163,13.91
13/06/2023,Honolulu,21.3069,-157.8583,12.68,31.1,8.9,1,0,0,164,16.75
14/06/2023,Honolulu,21.3069,-157.8583,10.64,65.1,1.2,2,0,0,165,15.48
15/06/2023,Honolulu,21.3069,-157.8583,11.17,75,4.5,3,0,0,166,17.14
16/06/2023,Honolulu,21.3069,-157.8583,12.69,63.3,6.5,4,0,0,167,12.52
17/06/2023,Honolulu,21.3069,-157.8583,6.66,75.5,4.7,5,0,1,168,11.51
18/06/2023,Honolulu,21.3069,-157.8583,10.47,73.9,2.9,6,0,1,169,12.1
19/06/2023,Honolulu,21.3069,-157.8583,8.56,72.1,5.7,0,0,0,170,13.98
20/06/2023,Honolulu,21.3069,-157.8583,11.89,52.8,7.3,1,0,0,171,13.92
21/06/2023,Honolulu,21.3069,-157.8583,23.16,30.7,2.9,2,0,0,172,11.86
22/06/2023,Honolulu,21.3069,-157.8583,24.22,33.2,4.4,3,0,0,173,16.22
23/06/2023,Honolulu,21.3069,-157.8583,22.84,77.8,1.5,4,0,0,174,10.23
24/06/2023,Honolulu,21.3069,-157.8583,13.62,40.8,7,5,0,1,175,16.34
25/06/2023,Honolulu,21.3069,-157.8583,26.06,74.8,9.1,6,0,1,176,9.39
26/06/2023,Honolulu,21.3069,-157.8583,16.63,58.9,1,0,0,0,177,12.45
27/06/2023,Honolulu,21.3069,-157.8583,26.18,84.9,7.9,1,0,0,178,8.26
28/06/2023,Honolulu,21.3069,-157.8583,24,77.2,4.7,2,0,0,179,15.92
29/06/2023,Honolulu,21.3069,-157.8583,8.85,47.5,5.2,3,0,0,180,9.03
30/06/2023,Honolulu,21.3069,-157.8583,19.92,35.7,3.7,4,0,0,181,13.69
01/07/2023,Honolulu,21.3069,-157.8583,21.94,48.4,9.6,5,0,1,182,7.17
02/07/2023,Honolulu,21.3069,-157.8583,6.71,86.7,0.7,6,0,1,183,7.43
03/07/2023,Honolulu,21.3069,-157.8583,18.18,79.9,2.8,0,0,0,184,13.79
04/07/2023,Honolulu,21.3069,-157.8583,20.95,79.6,4.3,1,0,0,185,16.71
05/07/2023,Honolulu,21.3069,-157.8583,20.9,89.8,9.9,2,0,0,186,14.16
06/07/2023,Honolulu,21.3069,-157.8583,10.23,67.8,1.6,3,0,0,187,7.24
07/07/2023,Honolulu,21.3069,-157.8583,14.49,50.1,4.2,4,0,0,188,13.26
08/07/2023,Honolulu,21.3069,-157.8583,9.45,43.2,4.6,5,0,1,189,16.73
09/07/2023,Honolulu,21.3069,-157.8583,12.69,86.8,8.9,6,0,1,190,13.66
10/07/2023,Honolulu,21.3069,-157.8583,11.1,68.7,5.8,0,0,0,191,10.04
11/07/2023,Honolulu,21.3069,-157.8583,13.21,73.5,8.9,1,0,0,192,15.45
12/07/2023,Honolulu,21.3069,-157.8583,5.57,77.8,0.6,2,0,0,193,10.1
13/07/2023,Honolulu,21.3069,-157.8583,18.05,33.2,3.2,3,0,0,194,10.12
14/07/2023,Honolulu,21.3069,-157.8583,9.39,47.8,7.6,4,0,0,195,7.51
15/07/2023,Honolulu,21.3069,-157.8583,7.58,37.7,7.7,5,0,1,196,12.5
16/07/2023,Honolulu,21.3069,-157.8583,24.89,41.6,7.1,6,0,1,197,15.06
17/07/2023,Honolulu,21.3069,-157.8583,24.69,58.5,10,0,0,0,198,11.8
18/07/2023,Honolulu,21.3069,-157.8583,12.62,67.3,4.7,1,0,0,199,11.02
19/07/2023,Honolulu,21.3069,-157.8583,21.3,42.7,2.9,2,0,0,200,16.11
20/07/2023,Honolulu,21.3069,-157.8583,5.12,86.8,7,3,0,0,201,9.36
21/07/2023,Honolulu,21.3069,-157.8583,17.2,86.7,5.2,4,0,0,202,15.12
22/07/2023,Honolulu,21.3069,-157.8583,16.49,85.4,3.9,5,0,1,203,7.92
23/07/2023,Honolulu,21.3069,-157.8583,22.82,39.8,2.3,6,0,1,204,13.26
24/07/2023,Honolulu,21.3069,-157.8583,5.9,81.3,9.3,0,0,0,205,16.79
25/07/2023,Honolulu,21.3069,-157.8583,22.92,46.2,4.1,1,0,0,206,8.19
26/07/2023,Honolulu,21.3069,-157.8583,10.02,82.4,6.8,2,0,0,207,15.24
27/07/2023,Honolulu,21.3069,-157.8583,7.87,68.8,2.7,3,0,0,208,13.88
28/07/2023,Honolulu,21.3069,-157.8583,10.51,62,5.8,4,0,0,209,8.52
29/07/2023,Honolulu,21.3069,-157.8583,20,49.7,4.5,5,0,1,210,8.29
30/07/2023,Honolulu,21.3069,-157.8583,14.72,81.5,8.4,6,0,1,211,11.7
31/07/2023,Honolulu,21.3069,-157.8583,18.63,88.6,4.7,0,0,0,212,13.57
01/08/2023,Honolulu,21.3069,-157.8583,22.04,61.9,5.3,1,0,0,213,11.21
02/08/2023,Honolulu,21.3069,-157.8583,6.08,60,9.4,2,0,0,214,5.85
03/08/2023,Honolulu,21.3069,-157.8583,22,55.2,9.7,3,0,0,215,8.47
04/08/2023,Honolulu,21.3069,-157.8583,23.43,82.1,3.6,4,0,0,216,13.57
05/08/2023,Honolulu,21.3069,-157.8583,14.06,71.6,7.1,5,0,1,217,15.63
06/08/2023,Honolulu,21.3069,-157.8583,21.6,77.5,2.2,6,0,1,218,12.89
07/08/2023,Honolulu,21.3069,-157.8583,18.58,79.1,3.7,0,0,0,219,9.33
08/08/2023,Honolulu,21.3069,-157.8583,6.44,64.9,4.7,1,0,0,220,13.11
09/08/2023,Honolulu,21.3069,-157.8583,15.04,86.7,3.9,2,0,0,221,14.59
10/08/2023,Honolulu,21.3069,-157.8583,6.89,48.8,4,3,0,0,222,6.24
11/08/2023,Honolulu,21.3069,-157.8583,13.44,76.9,7.1,4,0,0,223,6.32
12/08/2023,Honolulu,21.3069,-157.8583,9.34,78,2.7,5,0,1,224,13.32
13/08/2023,Honolulu,21.3069,-157.8583,7.35,49.2,4.7,6,0,1,225,10.29
14/08/2023,Honolulu,21.3069,-157.8583,6.53,87,2.2,0,0,0,226,15.37
15/08/2023,Honolulu,21.3069,-157.8583,5.37,33.4,6,1,0,0,227,9.81
16/08/2023,Honolulu,21.3069,-157.8583,3.6,37,1,2,0,0,228,6.4
17/08/2023,Honolulu,21.3069,-157.8583,10.34,55,2.7,3,0,0,229,11.89
18/08/2023,Honolulu,21.3069,-157.8583,17.1,31.4,7.9,4,0,0,230,15.14
19/08/2023,Honolulu,21.3069,-157.8583,6.23,41.3,9.3,5,0,1,231,8.31
20/08/2023,Honolulu,21.3069,-157.8583,11.62,88.7,4.5,6,0,1,232,14.78
21/08/2023,Honolulu,21.3069,-157.8583,10.05,44.6,9.4,0,0,0,233,10.04
22/08/2023,Honolulu,21.3069,-157.8583,23.15,62.1,2.9,1,0,0,234,12.1
23/08/2023,Honolulu,21.3069,-157.8583,16.35,82.7,8,2,0,0,235,8.84
24/08/2023,Honolulu,21.3069,-157.8583,5.53,76,1.1,3,0,0,236,8.83
25/08/2023,Honolulu,21.3069,-157.8583,6.54,47.6,6.8,4,0,0,237,10.46
26/08/2023,Honolulu,21.3069,-157.8583,4.64,59.2,6.4,5,0,1,238,15.23
27/08/2023,Honolulu,21.3069,-157.8583,5.59,66.4,3.3,6,0,1,239,8.99
28/08/2023,Honolulu,21.3069,-157.8583,4.44,64.9,8.5,0,0,0,240,6.57
29/08/2023,Honolulu,21.3069,-157.8583,11.4,75.2,6.5,1,0,0,241,12.78
30/08/2023,Honolulu,21.3069,-157.8583,12.5,66.8,7.1,2,0,0,242,15.2
31/08/2023,Honolulu,21.3069,-157.8583,12.01,40.5,9.1,3,0,0,243,10.26
01/09/2023,Honolulu,21.3069,-157.8583,8.26,72.6,5.3,4,0,0,244,8.48
02/09/2023,Honolulu,21.3069,-157.8583,10.12,69.6,3.5,5,0,1,245,10.98
03/09/2023,Honolulu,21.3069,-157.8583,5.44,68.4,9.6,6,0,1,246,13.11
04/09/2023,Honolulu,21.3069,-157.8583,8.1,74.1,9.6,0,0,0,247,12.3
05/09/2023,Honolulu,21.3069,-157.8583,20.64,38.1,2.5,1,0,0,248,10.66
06/09/2023,Honolulu,21.3069,-157.8583,19.72,49.1,5.1,2,0,0,249,9.44
07/09/2023,Honolulu,21.3069,-157.8583,17.13,39.5,3.4,3,0,0,250,13.79
08/09/2023,Honolulu,21.3069,-157.8583,20.79,48.4,9.6,4,0,0,251,6.36
09/09/2023,Honolulu,21.3069,-157.8583,14.21,56.4,1.7,5,0,1,252,14.17
10/09/2023,Honolulu,21.3069,-157.8583,12.25,53.9,8.6,6,0,1,253,7.34
11/09/2023,Honolulu,21.3069,-157.8583,19.27,41.4,2.3,0,0,0,254,12.08
12/09/2023,Honolulu,21.3069,-157.8583,19.07,36.9,4.6,1,0,0,255,14.83
